latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-32.7777,122.064,415.7,3.3,1.7,2020-01-08,241,Terra,MODIS,100,6.03,305.7,1968.7,D,0
-32.8895,124.0418,390.3,4.4,1.9,2020-01-08,241,Terra,MODIS,100,6.03,306.1,1568.2,D,0
-32.8919,124.0902,478.8,4.5,1.9,2020-01-08,241,Terra,MODIS,100,6.03,321.4,9959.8,D,0
-32.8942,124.1389,434.8,4.5,2.0,2020-01-08,241,Terra,MODIS,100,6.03,308.5,4556.5,D,0
-32.9072,124.0407,389.2,4.4,1.9,2020-01-08,241,Terra,MODIS,100,6.03,303.8,1533.7,D,0
-32.9096,124.0891,428.2,4.5,1.9,2020-01-08,241,Terra,MODIS,100,6.03,303.4,3933.2,D,0
-32.9274,124.0881,369.9,4.5,1.9,2020-01-08,241,Terra,MODIS,100,6.03,298.8,897.6,D,0
-32.907,124.0342,370.4,4.4,1.9,2020-01-08,241,Terra,MODIS,100,6.03,303.3,871.9,D,0
-32.9091,124.0826,420.6,4.5,1.9,2020-01-08,241,Terra,MODIS,100,6.03,305.0,3349.6,D,0
-32.9268,124.0816,370.8,4.5,1.9,2020-01-08,241,Terra,MODIS,100,6.03,299.8,932.7,D,0
-33.2274,122.2595,402.0,3.4,1.7,2020-01-08,241,Terra,MODIS,100,6.03,307.2,1513.5,D,0
-33.2299,122.2967,394.4,3.4,1.7,2020-01-08,241,Terra,MODIS,100,6.03,304.7,1261.0,D,0
-33.2207,122.2528,383.6,3.4,1.7,2020-01-08,241,Terra,MODIS,100,6.03,306.3,940.9,D,0
-33.223,122.29,402.5,3.4,1.7,2020-01-08,241,Terra,MODIS,100,6.03,307.4,1546.3,D,0
-35.9087,136.6146,392.1,1.8,1.3,2020-01-08,518,Aqua,MODIS,100,6.03,313.1,438.8,D,0
-35.7842,136.5909,392.8,1.8,1.3,2020-01-08,518,Aqua,MODIS,0,6.03,316.3,445.4,D,0
-33.2564,122.261,397.0,2.0,1.4,2020-01-08,519,Aqua,MODIS,87,6.03,310.3,619.5,D,0
-32.828,124.3195,412.8,1.5,1.2,2020-01-08,520,Aqua,MODIS,75,6.03,322.5,545.4,D,0
-32.8297,124.3036,415.3,1.5,1.2,2020-01-08,520,Aqua,MODIS,75,6.03,327.5,583.0,D,0
-32.8315,124.2877,440.7,1.5,1.2,2020-01-08,520,Aqua,MODIS,75,6.03,333.5,1017.1,D,0
-32.8171,124.3179,441.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,328.7,1019.6,D,0
-32.8188,124.302,443.5,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,338.3,1067.2,D,0
-32.8205,124.2861,414.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,325.2,574.9,D,0
-32.8079,124.3004,429.0,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,335.1,786.9,D,0
-32.797,124.2988,407.6,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,330.0,478.1,D,0
-32.7126,122.4174,388.0,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,305.6,467.7,D,0
-32.7146,122.3966,392.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,307.3,530.4,D,0
-32.6046,123.417,400.8,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.03,311.2,515.7,D,0
-32.6189,123.2726,393.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,305.7,433.2,D,0
-32.7003,122.4159,418.2,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,304.7,963.7,D,0
-32.7022,122.3951,437.9,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,319.2,1456.9,D,0
-32.5913,123.4333,415.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,317.8,720.6,D,0
-32.5931,123.4154,412.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,317.9,683.4,D,0
-32.6898,122.3936,452.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,328.1,1909.4,D,0
-32.6774,122.392,442.7,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,323.7,1591.6,D,0
-32.6793,122.371,395.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,302.3,557.2,D,0
-32.6651,122.3904,423.0,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,318.0,1059.0,D,0
-32.6669,122.3695,438.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,326.1,1470.9,D,0
-32.581,123.1745,392.3,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.03,306.4,437.9,D,0
-32.5915,123.0626,398.8,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,314.6,511.8,D,0
-32.6545,122.3679,421.2,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,322.7,1021.8,D,0
-32.5693,123.1728,405.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,315.6,597.2,D,0
-32.5711,123.1543,413.5,1.7,1.3,2020-01-08,520,Aqua,MODIS,87,6.03,317.9,732.7,D,0
-32.5797,123.0611,401.9,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,319.3,549.7,D,0
-32.6421,122.3662,398.8,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,316.3,599.5,D,0
-32.644,122.3452,395.8,2.0,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,315.9,558.7,D,0
-32.6624,122.383,421.5,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,322.8,1025.2,D,0
-32.6644,122.362,389.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,317.8,465.8,D,0
-32.5738,123.1664,420.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.03,317.5,848.6,D,0
-32.5849,123.0547,395.7,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,316.6,465.7,D,0
-32.652,122.3604,417.5,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,323.3,940.2,D,0
-32.562,123.1649,445.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,328.9,1420.5,D,0
-32.5639,123.1465,406.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.03,321.0,627.7,D,0
-32.5731,123.0531,411.7,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,323.6,694.5,D,0
-32.6396,122.3588,407.1,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,316.1,736.4,D,0
-32.5485,123.1817,400.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,312.0,529.2,D,0
-32.5503,123.1634,468.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,337.8,2126.7,D,0
-32.5521,123.145,411.6,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,322.4,700.4,D,0
-32.5613,123.0515,399.9,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,322.3,515.6,D,0
-32.5386,123.1618,474.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,341.9,2352.6,D,0
-32.5404,123.1434,431.3,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,330.9,1076.5,D,0
-32.5513,123.031,395.0,1.8,1.3,2020-01-08,520,Aqua,MODIS,87,6.03,321.6,456.2,D,0
-32.5269,123.1603,451.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,336.4,1581.5,D,0
-32.5287,123.1418,451.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,341.3,1589.6,D,0
-32.5151,123.1589,429.2,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,330.7,1028.0,D,0
-32.5169,123.1404,456.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,341.9,1746.0,D,0
-32.5187,123.1218,412.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,330.8,704.9,D,0
-32.5034,123.1573,389.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,318.3,405.3,D,0
-32.4852,123.0983,394.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,326.6,453.8,D,0
-32.4065,123.6958,407.4,1.6,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,319.5,534.4,D,0
-32.4082,123.6788,435.6,1.6,1.2,2020-01-08,520,Aqua,MODIS,100,6.03,328.6,1014.8,D,0
-32.4492,123.0317,406.8,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,326.3,594.2,D,0
-32.451,123.0128,401.9,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.03,326.5,534.8,D,0
-32.4392,123.0112,396.1,1.8,1.3,2020-01-08,520,Aqua,MODIS,94,6.03,328.6,467.7,D,0
-32.4977,121.3249,386.2,2.3,1.5,2020-01-08,520,Aqua,MODIS,87,6.03,310.6,548.6,D,0
-31.9501,121.5619,404.1,2.2,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,320.5,804.9,D,0
-31.9372,121.5603,400.0,2.2,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,313.7,724.0,D,0
-31.9189,121.4645,382.7,2.2,1.4,2020-01-08,520,Aqua,MODIS,87,6.03,308.7,455.2,D,0
-31.9209,121.4411,408.2,2.2,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,318.9,901.2,D,0
-31.9059,121.4629,390.3,2.2,1.4,2020-01-08,520,Aqua,MODIS,75,6.03,311.3,562.2,D,0
-31.9078,121.4394,405.6,2.2,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,319.4,837.0,D,0
-31.922,121.4602,379.5,2.2,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,311.4,409.5,D,0
-31.909,121.4586,406.0,2.2,1.4,2020-01-08,520,Aqua,MODIS,94,6.03,317.7,848.2,D,0
-31.911,121.4352,406.5,2.2,1.4,2020-01-08,520,Aqua,MODIS,100,6.03,320.2,854.6,D,0
-36.6382,146.5683,436.0,1.0,1.0,2020-01-08,1305,Terra,MODIS,100,6.03,313.4,553.7,N,0
-35.7201,137.2653,352.4,4.0,1.9,2020-01-09,8,Terra,MODIS,95,6.03,307.4,413.9,D,0
-35.7363,137.2587,371.2,4.0,1.9,2020-01-09,8,Terra,MODIS,100,6.03,307.0,808.3,D,0
-35.7229,137.2583,355.8,4.0,1.9,2020-01-09,8,Terra,MODIS,97,6.03,308.5,476.5,D,0
-35.7393,137.252,363.2,4.0,1.9,2020-01-09,8,Terra,MODIS,100,6.03,306.0,622.8,D,0
-35.8251,136.8704,361.9,4.2,1.9,2020-01-09,8,Terra,MODIS,100,6.03,305.5,623.3,D,0
-35.8263,136.8644,359.8,4.2,1.9,2020-01-09,8,Terra,MODIS,99,6.03,304.8,578.9,D,0
-36.0431,136.9145,372.1,4.1,1.9,2020-01-09,8,Terra,MODIS,100,6.03,294.0,959.4,D,3
-35.7324,137.251,365.9,4.2,1.9,2020-01-09,146,Terra,MODIS,100,6.03,312.2,694.3,D,0
-35.7345,137.2989,359.2,4.3,1.9,2020-01-09,146,Terra,MODIS,99,6.03,307.7,553.9,D,0
-35.7337,137.2439,357.0,4.2,1.9,2020-01-09,146,Terra,MODIS,98,6.03,311.4,499.2,D,0
-35.7356,137.2919,361.4,4.3,1.9,2020-01-09,146,Terra,MODIS,100,6.03,308.8,605.8,D,0
-35.8033,136.8656,357.1,4.0,1.9,2020-01-09,146,Terra,MODIS,98,6.03,314.3,441.0,D,0
-35.9104,136.55,360.6,3.8,1.8,2020-01-09,146,Terra,MODIS,100,6.03,299.5,612.4,D,3
-35.9126,136.5921,385.1,3.8,1.8,2020-01-09,146,Terra,MODIS,0,6.03,313.5,1065.0,D,0
-36.0336,136.8902,405.8,4.0,1.9,2020-01-09,146,Terra,MODIS,100,6.03,307.0,2153.0,D,3
-36.0358,136.9358,381.1,4.1,1.9,2020-01-09,146,Terra,MODIS,100,6.03,303.4,1179.0,D,3
-36.0368,136.8851,375.9,4.0,1.9,2020-01-09,146,Terra,MODIS,100,6.03,299.9,1007.3,D,3
-36.0388,136.9305,375.9,4.1,1.9,2020-01-09,146,Terra,MODIS,100,6.03,301.7,1021.5,D,3
-36.0326,136.9005,392.6,2.0,1.4,2020-01-09,423,Aqua,MODIS,100,6.03,316.2,548.1,D,3
-36.0089,137.0291,395.2,1.9,1.4,2020-01-09,423,Aqua,MODIS,0,6.03,311.8,526.4,D,0
-35.9966,137.0275,388.9,1.9,1.4,2020-01-09,423,Aqua,MODIS,94,6.03,311.7,442.5,D,0
-35.9984,137.006,396.6,1.9,1.4,2020-01-09,423,Aqua,MODIS,87,6.03,319.4,546.8,D,0
-35.9714,137.1749,423.0,1.9,1.3,2020-01-09,423,Aqua,MODIS,75,6.03,318.8,1003.0,D,0
-35.9592,137.1735,421.6,1.9,1.3,2020-01-09,423,Aqua,MODIS,94,6.03,323.5,970.2,D,0
-35.943,136.5873,380.0,2.0,1.4,2020-01-09,423,Aqua,MODIS,100,6.03,292.0,421.4,D,3
-35.8283,137.1672,392.7,1.9,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,310.6,479.0,D,0
-35.8161,137.1655,398.4,1.9,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,315.4,556.0,D,0
-35.7706,137.2642,388.0,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,310.5,414.1,D,0
-35.7585,137.2625,434.4,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,325.1,1240.0,D,0
-35.7446,137.2815,422.9,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,330.2,971.6,D,0
-35.7641,137.2771,390.4,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,313.1,442.4,D,0
-35.752,137.2754,416.4,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,321.8,840.8,D,0
-35.7539,137.2548,416.7,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,323.6,843.4,D,0
-35.7381,137.2941,389.2,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,311.9,424.2,D,0
-35.74,137.2736,406.5,1.8,1.3,2020-01-09,423,Aqua,MODIS,100,6.03,330.7,663.4,D,0
-30.0925,150.0916,379.1,2.3,1.5,2020-01-09,424,Aqua,MODIS,100,6.03,310.4,440.7,D,0
-30.0972,150.0875,388.9,2.3,1.5,2020-01-09,424,Aqua,MODIS,100,6.03,311.0,582.4,D,0
-22.3144,146.9703,424.3,2.0,1.4,2020-01-09,426,Aqua,MODIS,100,6.03,329.3,1140.8,D,0
-22.3181,146.9508,394.1,2.0,1.4,2020-01-09,426,Aqua,MODIS,100,6.03,321.7,543.9,D,0
-32.3564,115.8591,465.4,1.1,1.1,2020-01-09,603,Aqua,MODIS,100,6.03,328.1,1071.9,D,0
-32.3579,115.8472,450.6,1.1,1.1,2020-01-09,603,Aqua,MODIS,100,6.03,339.1,824.2,D,0
-37.0742,148.0248,361.5,3.0,1.7,2020-01-10,327,Aqua,MODIS,0,6.03,272.3,417.8,D,0
-35.93,149.6083,376.9,2.3,1.5,2020-01-10,327,Aqua,MODIS,0,6.03,281.5,440.8,D,0
-35.9321,149.5815,378.2,2.3,1.5,2020-01-10,327,Aqua,MODIS,75,6.03,294.2,449.2,D,0
-35.2867,149.918,379.1,2.2,1.4,2020-01-10,328,Aqua,MODIS,100,6.03,320.5,402.4,D,0
-31.2153,149.2902,394.1,2.1,1.4,2020-01-10,329,Aqua,MODIS,100,6.03,313.6,617.9,D,0
-31.6224,119.7241,357.2,4.5,1.9,2020-01-10,646,Aqua,MODIS,98,6.03,309.3,586.5,D,0
-31.6241,119.7207,353.3,4.5,1.9,2020-01-10,646,Aqua,MODIS,96,6.03,309.6,503.4,D,0
-37.167,149.9595,432.7,1.1,1.0,2020-01-10,2355,Terra,MODIS,100,6.03,311.0,575.7,D,0
-37.3682,149.2179,433.0,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,312.6,541.3,D,0
-37.2909,149.5393,419.1,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,313.7,419.7,D,0
-37.2747,149.4601,438.6,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,316.4,621.7,D,0
-37.1646,149.9535,443.9,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,316.7,725.4,D,0
-37.0758,149.3088,424.8,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,321.4,459.4,D,0
-37.051,149.3711,417.9,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,308.6,405.6,D,0
-37.0586,149.3234,445.5,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,327.4,703.9,D,0
-37.0494,149.321,420.3,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,312.4,422.3,D,0
-36.1573,149.4506,434.2,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,320.1,581.3,D,0
-36.1593,149.4388,457.4,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,400.1,902.9,D,0
-35.9398,149.4709,424.9,1.1,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,327.3,484.4,D,0
-35.9016,148.0338,472.1,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,400.1,1050.0,D,0
-35.8822,148.0992,422.1,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,318.8,411.0,D,0
-35.8839,148.088,444.5,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,326.1,645.1,D,0
-35.8925,148.0317,441.3,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,326.3,604.4,D,0
-35.8769,148.0798,424.2,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,327.5,428.7,D,0
-35.8713,148.0553,423.1,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,311.2,416.1,D,0
-35.873,148.0439,428.6,1.0,1.0,2020-01-11,410,Aqua,MODIS,100,6.03,322.6,467.8,D,0
-36.0087,136.9852,367.7,3.0,1.7,2020-01-11,411,Aqua,MODIS,75,6.03,306.1,513.0,D,0
-19.9078,144.1286,436.6,1.0,1.0,2020-01-11,415,Aqua,MODIS,100,6.03,331.4,556.1,D,0
-19.9093,144.1189,441.6,1.0,1.0,2020-01-11,415,Aqua,MODIS,100,6.03,332.7,615.8,D,0
-33.2228,122.1707,450.0,1.0,1.0,2020-01-11,550,Aqua,MODIS,100,6.03,400.1,693.6,D,0
-32.7132,122.3092,446.5,1.0,1.0,2020-01-11,550,Aqua,MODIS,100,6.03,339.5,650.5,D,0
-32.6801,122.1075,443.1,1.0,1.0,2020-01-11,550,Aqua,MODIS,100,6.03,336.7,615.0,D,0
-37.4923,149.1874,364.4,4.0,1.9,2020-01-12,315,Aqua,MODIS,100,6.03,288.4,710.9,D,0
-37.4898,149.1831,360.8,4.0,1.9,2020-01-12,315,Aqua,MODIS,100,6.03,287.5,631.9,D,0
-37.1694,149.9693,358.0,3.6,1.8,2020-01-12,315,Aqua,MODIS,65,6.03,281.2,479.8,D,0
-37.1714,149.9291,441.8,3.6,1.8,2020-01-12,315,Aqua,MODIS,87,6.03,290.7,3838.3,D,0
-37.1689,149.2491,355.4,3.9,1.8,2020-01-12,315,Aqua,MODIS,98,6.03,288.9,534.8,D,0
-37.1648,149.9246,390.4,3.6,1.8,2020-01-12,315,Aqua,MODIS,87,6.03,284.9,1237.0,D,0
-37.1658,149.2452,349.0,3.9,1.8,2020-01-12,315,Aqua,MODIS,95,6.03,288.0,426.2,D,0
-37.4201,149.746,363.1,4.2,1.9,2020-01-12,453,Aqua,MODIS,100,6.03,289.1,715.7,D,0
-37.4183,149.7369,358.1,4.2,1.9,2020-01-12,453,Aqua,MODIS,99,6.03,288.8,608.4,D,0
-37.4821,149.2152,391.9,3.9,1.8,2020-01-12,453,Aqua,MODIS,94,6.03,293.2,1454.5,D,0
-37.4792,149.2102,388.2,3.9,1.8,2020-01-12,453,Aqua,MODIS,87,6.03,292.7,1325.3,D,0
-36.9684,148.1364,353.6,3.5,1.8,2020-01-12,453,Aqua,MODIS,97,6.03,294.1,406.9,D,0
-32.9798,123.7821,354.2,4.7,2.0,2020-01-12,633,Aqua,MODIS,96,6.03,300.5,546.7,D,0
-32.9837,123.7788,354.3,4.7,2.0,2020-01-12,633,Aqua,MODIS,96,6.03,299.7,546.8,D,0
-33.2252,122.1443,361.8,3.7,1.8,2020-01-12,633,Aqua,MODIS,100,6.03,312.1,512.4,D,0
-33.2093,122.1387,406.6,3.7,1.8,2020-01-12,633,Aqua,MODIS,100,6.03,313.2,1856.0,D,0
-33.2188,122.1001,358.0,3.7,1.8,2020-01-12,633,Aqua,MODIS,98,6.03,310.8,422.8,D,0
-33.2202,122.1377,419.1,3.7,1.8,2020-01-12,633,Aqua,MODIS,100,6.03,317.5,2470.7,D,0
-32.7095,122.0944,378.8,3.8,1.8,2020-01-12,633,Aqua,MODIS,99,6.03,313.5,879.6,D,0
-32.7052,122.0889,359.6,3.8,1.8,2020-01-12,633,Aqua,MODIS,86,6.03,313.4,427.0,D,0
-37.7331,149.2273,462.3,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,312.2,1407.7,N,0
-37.7347,149.2119,419.2,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,295.5,620.7,N,0
-37.7119,149.2242,401.7,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,296.4,418.6,N,0
-37.5818,149.2921,436.1,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,303.7,858.0,N,0
-37.5835,149.2764,439.7,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,302.5,921.4,N,0
-37.577,149.2854,421.9,1.4,1.2,2020-01-12,1240,Terra,MODIS,100,6.03,301.7,644.4,N,0
-37.7194,149.2293,365.4,3.4,1.7,2020-01-12,1557,Aqua,MODIS,100,6.03,289.4,594.8,N,0
-37.7294,149.224,357.1,3.4,1.7,2020-01-12,1557,Aqua,MODIS,100,6.03,286.2,463.5,N,0
-37.595,149.2879,403.7,1.6,1.2,2020-01-12,2343,Terra,MODIS,100,6.03,302.6,546.5,D,0
-35.9438,137.1917,406.1,1.7,1.3,2020-01-13,121,Terra,MODIS,100,6.03,314.2,607.7,D,0
-37.7739,148.8605,440.4,1.1,1.0,2020-01-13,358,Aqua,MODIS,57,6.03,312.3,638.7,D,0
-37.7398,149.0509,461.5,1.0,1.0,2020-01-13,358,Aqua,MODIS,94,6.03,330.6,922.9,D,0
-37.7414,149.0389,421.2,1.0,1.0,2020-01-13,358,Aqua,MODIS,82,6.03,312.3,425.6,D,0
-37.4454,149.2757,423.2,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,306.2,434.0,D,0
-37.4071,149.3516,419.9,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,305.8,404.0,D,0
-37.3903,149.2091,428.8,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,316.7,486.7,D,0
-37.3919,149.1973,422.4,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,319.8,425.6,D,0
-37.2353,150.0052,444.9,1.0,1.0,2020-01-13,358,Aqua,MODIS,75,6.03,331.3,637.6,D,0
-37.3136,149.361,426.1,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,317.0,456.3,D,0
-37.3151,149.3494,436.8,1.0,1.0,2020-01-13,358,Aqua,MODIS,94,6.03,324.6,567.5,D,0
-37.3182,149.3265,429.6,1.0,1.0,2020-01-13,358,Aqua,MODIS,94,6.03,316.3,489.1,D,0
-37.2783,149.4848,439.3,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,318.7,589.2,D,0
-37.2709,149.4895,434.6,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,333.1,537.4,D,0
-37.2587,149.5105,447.8,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,327.8,691.7,D,0
-37.1522,149.9463,436.2,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,318.9,541.3,D,0
-37.1962,149.5564,451.7,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,328.7,741.8,D,0
-37.1778,149.6232,450.0,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,325.9,714.0,D,0
-37.1794,149.6118,460.6,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,334.0,866.0,D,0
-37.1809,149.6003,430.4,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,325.3,490.2,D,0
-37.1825,149.5888,437.0,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,317.7,558.8,D,0
-37.1687,149.6213,438.2,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,326.2,569.5,D,0
-37.1718,149.5983,426.1,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,321.6,446.6,D,0
-36.1565,149.3801,427.6,1.0,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,325.4,457.8,D,0
-35.8774,148.0922,429.6,1.1,1.0,2020-01-13,358,Aqua,MODIS,100,6.03,328.3,520.9,D,0
-32.7432,122.1853,423.8,1.1,1.1,2020-01-13,538,Aqua,MODIS,100,6.03,318.7,478.5,D,0
-37.2427,150.023,419.5,1.1,1.0,2020-01-13,1501,Aqua,MODIS,100,6.03,308.3,438.2,N,0
-37.748,149.1747,369.2,2.5,1.5,2020-01-14,440,Aqua,MODIS,71,6.03,286.3,403.8,D,0
-37.7631,148.8566,384.3,2.4,1.5,2020-01-14,440,Aqua,MODIS,0,6.03,300.9,594.3,D,0
-37.5182,148.0993,397.0,2.2,1.4,2020-01-14,441,Aqua,MODIS,100,6.03,306.8,712.5,D,0
-36.9978,148.0874,381.5,2.3,1.5,2020-01-14,441,Aqua,MODIS,94,6.03,295.0,499.8,D,0
-36.9955,148.1077,381.0,2.3,1.5,2020-01-14,441,Aqua,MODIS,87,6.03,287.5,493.0,D,0
-35.8601,148.0343,402.3,2.4,1.5,2020-01-14,441,Aqua,MODIS,100,6.03,307.6,907.4,D,0
-35.8658,148.0082,374.5,2.4,1.5,2020-01-14,441,Aqua,MODIS,100,6.03,306.6,423.6,D,0
-35.8469,148.0296,405.0,2.4,1.5,2020-01-14,441,Aqua,MODIS,100,6.03,302.4,973.6,D,0
-35.8526,148.0039,398.9,2.4,1.5,2020-01-14,441,Aqua,MODIS,100,6.03,308.7,832.1,D,0
-22.163,146.9078,374.1,4.3,1.9,2020-01-14,445,Aqua,MODIS,100,6.03,300.5,948.2,D,0
-22.1611,146.8992,385.3,4.3,1.9,2020-01-14,445,Aqua,MODIS,100,6.03,299.8,1342.1,D,0
-37.544,147.4717,366.5,2.7,1.6,2020-01-14,1228,Terra,MODIS,100,6.03,296.5,433.3,N,0
-26.475,150.8133,412.4,1.2,1.1,2020-01-14,1230,Terra,MODIS,100,6.03,305.4,441.0,N,0
-36.9428,147.4322,407.3,1.4,1.2,2020-01-16,429,Aqua,MODIS,94,6.03,296.7,469.9,D,0
-36.9458,147.4161,448.4,1.4,1.2,2020-01-16,429,Aqua,MODIS,100,6.03,315.0,1094.6,D,0
-36.7258,146.6965,409.9,1.3,1.1,2020-01-16,429,Aqua,MODIS,94,6.03,312.9,439.0,D,0
-36.6943,146.6951,378.4,3.6,1.8,2020-01-16,1353,Terra,MODIS,100,6.03,291.7,930.8,N,0
-36.6871,146.6875,371.1,3.6,1.8,2020-01-16,1353,Terra,MODIS,100,6.03,290.4,770.5,N,0
